id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,Summary,posted_on,Video_URL,Image_URL,URL,Positive_Reactions,Negative_Reactions,Sentiment Analysis,Rating
pfbid0u7p5yvntAksoGL36CwK7xad6Fu1ANeMGahzaSkFJn1aZUquMJ784Zh6nQf1yYC4bl,AI Club,0,1,0,0,0,0,0,0,1,1,"While powerful, these algorithms can be mysterious. Researchers are on a mission to shed light on these intricacies and create new tools to explain how these models work. Check out our middle school and high school AI textbook, The Fundamentals of Artificial Intelligence below for more fun info on AI! bit.ly/3C0Ai6V#AIClub⁠ #ArtificialIntelligence ⁠#AI⁠ #Education⁠ #STEMeducation⁠⁠ #Technology #Coding #DataScience #Tech #AIforKids #CodingforKids #MachineLearning #Data #AIFacts #TechFacts #AIEthics #FutureTech #TechTrends #DeepLearning #DeepLearningAlgorithms",2023-08-15T21:24:16.810778,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/367739839_706967401443413_7064520409429672771_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_ohc=KjcUHZ-xDlwAX_jKrp9&_nc_ht=scontent.fcai19-7.fna&oh=00_AfBIF_wa43xjvMcCo41ULbjS-3IRSWuFtxZ7Ui42D7NfPA&oe=64E2E0EA,https://www.facebook.com/AIClubWorld/posts/pfbid0u7p5yvntAksoGL36CwK7xad6Fu1ANeMGahzaSkFJn1aZUquMJ784Zh6nQf1yYC4bl?__cft__[0]=AZU32QA0AXe23t5UNpuGFgj0N_XidqI5MMP1A30p-lW5KzPkNxF4tLMwEu37yaXFISNmqKwKu0LcKzj5w8mX13eCFFaZcgL_tJJq79k0SwX3GF94HJizYmzI3_crb0LEPHklUwUKZy-ebNdsvBt65WVCcObcL2xXNSrDx2q5Vcznc4jJ6mPDqJ0lWo9aGo6qmfPBWAwVnS42lT5KEREvHZp1&__tn__=%2CO%2CP-R,1,0,positive,1
pfbid0LRGcCQ4i6xeoTFRDwHXd1vfWaKkcxLhnKQ8N4bKWbAT8auEnxnkR6gRL5YJdk4tpl,AI Club,0,1,0,0,0,0,0,0,1,0,"As AI continues its surge, a new job category emerges – enter the ""AI Engineer."" Discover what skillset is required for AI engineering, what it means for the future across industries, and how you can apply AI in your current practices. Read the full article through the link below.bit.ly/3DZtgAt#aiengineer #techtrends #forbes #artificialintelligence #datascience #programming #coding #emergingtech #machinelearning #ailiteracy #aieducation #aiforprofessionals #professionaldevelopment #careerdevelopment #industrytraining #personalizedlearning #skillsdevelopment #futureofwork #aiprofessionals #aijobs",2023-08-15T21:24:22.000480,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/367474751_199429423126785_4294063117883527664_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_ohc=6zpwIdS2hiwAX98J2eK&_nc_oc=AQmqwgxrWOW8pqlBDf2ER9mHfC-HyXtZAg95bopFhkSH4hDF0L0kKW2KuL_s43Hkri0&_nc_ht=scontent.fcai19-7.fna&oh=00_AfBSl7Wo_7dEiT21FZ2P_LSkKGqBBCpXWd4xhHKRmb4z5w&oe=64E3B832,https://www.facebook.com/AIClubWorld/posts/pfbid0LRGcCQ4i6xeoTFRDwHXd1vfWaKkcxLhnKQ8N4bKWbAT8auEnxnkR6gRL5YJdk4tpl?__cft__[0]=AZWPLr3-kXgZUGfSTzcRwAVvZsU0LCrURi9r3ab0MhzQjLDhL1oeL_Swk5X_XeTUgDOgdA6qsUO_WlFEC6JDFTmhOtSCII1dfGp_dMLxZYa5ZbKJUlFjcWCEPi9uXVCo4_e77SPNukPPVHXel0VBY-lajsUCZ_G_08gYmj0iJUa7xRNjwP10uY9pQ2L_3vo5f8yleKmHTmccFvEWIdCNqU-LtTPB_oMjlyc09g10D_OWZkPezlz73Cw-z2d0FmWwKk0&__tn__=%2CO%2CP-R,1,0,positive,1
pfbid0GEw3kgJp3wvLECrtKMc927DiLyLQyB2SjM33iECp2wULoYQuMDFEZBFQdypwkyxGl,AI Club,0,2,0,0,0,0,0,0,2,0,"Although EVs are reshaping the way we think about transportation, battery depletion still concerns potential customers. Shreya's project tackles this issue by an AI-based solution that predicts battery charge with remarkable accuracy.To learn about this project and more like this, visit http://www.corp.aiclub.world/aiclub-student-research...#ArtificialIntelligence #AI #Education #STEMeducation #Technology #AIProjects #MachineLearning #CodingforKids #Technology #Innovation #Coding #Programming #ElectricVehicles #ClimateChange",2023-08-11T21:24:22.064122,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/366365831_704719221668231_8757724396224803561_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=730e14&_nc_ohc=H4_yUEbFVYIAX-jJ45v&_nc_ht=scontent.fcai19-7.fna&oh=00_AfBevHtpkvF7eZl4JScNicnOu_xBXZethIKB9W7IU3Z1fA&oe=64E400E0,https://www.facebook.com/AIClubWorld/posts/pfbid0GEw3kgJp3wvLECrtKMc927DiLyLQyB2SjM33iECp2wULoYQuMDFEZBFQdypwkyxGl?__cft__[0]=AZViSMugTKaxEs-WsTRLc9HDc19ULNjB_C4XKKNrPCmJmagA5RC18pnaLbcyc7xh__P20_6jAkbeOPrj0Tk0WdR7JwfQ96UebyfSAQyb86GiCXYNXHZfTQduWkpISC4WdxMB05PiEB9Wm-tzlUnlPtM-twInRLB7Sv9gIwfcnvUINYmwtxnym_RK_vhWw8_EPQE_mBatQyNyXhc17GLQJjLK&__tn__=%2CO%2CP-R,2,0,positive,2
pfbid02uEakFGgkJ5TR9KJ51cSoKH3iEgwdj1k2zKXB1eyAvTNmWj5qkTvhHofoXnCjTddvl,AI Club,0,1,0,0,0,0,0,0,1,0,"Mitigating AI bias is an area we explore in our textbook! Education, Testing & Explainability are common approaches that are used to reduce harmful biases in data. What are some other methods we can use to reduce bias when building AIs? Learn more by clicking the link below. bit.ly/3C0Ai6V#ArtificialIntelligence #AI #Education #STEMeducation #Technology #Textbook #CodingforKids #MachineLearning #DataScience #Tech #Programming #PythonProgramming #Coding #AILiteracy #ChildrensEducation #TechnologyforKids #AIEthics #EthicsInAI #AIBias #DeepLearning",2023-08-08T19:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/366229167_702910895182397_897331665184160069_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_ohc=zvBP68gkl-sAX8Yunya&_nc_ht=scontent.fcai19-7.fna&oh=00_AfCjhrkHiiHpBEil0wW7UZTFrqLa0DhXaMrP4GCcTvdQ7A&oe=64E26DD2,https://www.facebook.com/AIClubWorld/posts/pfbid02uEakFGgkJ5TR9KJ51cSoKH3iEgwdj1k2zKXB1eyAvTNmWj5qkTvhHofoXnCjTddvl?__cft__[0]=AZXFgel89GpMF3gp9icQjw3K4xli0y4VC56mnBZLVTZQHOiyejFm0AHNg7hrxwtBNPPguzJ3Tm_EQQukRfHcXARdZrsjzEwEdmYMtXwG_uG4HukebPeWESH1P6IgNVlE84FUUrQcpt8R31jmOKyzhen54OKzCl9Mq2cdihiy6qAkSxwboBFpjDGDKrkxrresXHRmpUzwqustzi2oV2_iuiUa&__tn__=%2CO%2CP-R,1,0,positive,1
pfbid0uoEjB6FXJuHzKWnh3Xh7wQAN3w7Q1BqTYEBJUDt6cTEDau6WZbvEQBC9g72uAFVBl,AI Club,0,2,0,0,0,0,0,0,2,0,My new post about #AI and Seven Summer Learning Tools Parents Should Know https://www.gettingsmart.com/.../seven-summer-learning.../ via Getting Smart #education #edtech #edchat AI Club ISTE,2023-08-07T06:07:00,[],https://external.fcai19-7.fna.fbcdn.net/emg1/v/t13/8985133391970798488?url=https%3A%2F%2Fwww.gettingsmart.com%2Fwp-content%2Fuploads%2F2023%2F07%2FAMERICANED_CAPCITY_021-scaled.jpg&fb_obo=1&utld=gettingsmart.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbE2eMdgfldTdYmfuyU1uY2wYVHMe-3X_LPTRsJRg_lUbg&oe=64E01BF1&_nc_sid=dbad39,https://www.facebook.com/AIClubWorld/posts/pfbid0uoEjB6FXJuHzKWnh3Xh7wQAN3w7Q1BqTYEBJUDt6cTEDau6WZbvEQBC9g72uAFVBl?__cft__[0]=AZX-5lYHdcHaNXz_NyJKr5tVKVy2xjJhMdHgi9TdW36CgAgDZBlvcnf1wTMoHMFKnDEzcqDhUNs_kbd0P-11JBF-2fGEWAQ5qw09yyeS7tekFIYu0iGoIWIe_uYFQnSGFEIACINtcw3eHOoyuwkMAX9SEwr_lyIBNsckw4ppfawt25MC8l7IXkX7GpB-8bZVaUSJ7rd8ALSKt7sTDploCDVuw0cyXXmLcxaGWXMYOOJj4xwpEn4kQp1thT69hJW3tec&__tn__=%2CO%2CP-R,2,0,positive,2
pfbid02onJy5acXaQQxRC8ut8Rvmgd9RUFVCrreVQQVYMGrsZ1J9jzhBcKxDwgxJXTxgJTtl,AI Club,0,7,0,0,0,0,0,0,7,6,"Exciting announcement!  Join us at UNESCO's first Digital Learning Week in Paris from 4th-7th September, where AIClub CEO Dr. Nisha Talagala will be discussing the definitions of algorithm literacy and data literacy.During the breakout sessions on Day 3 (6th September), speakers will discuss preparing teachers and students for responsible use of AI. To learn about participating in this exciting symposium and forum, click the link below!www.unesco.org/en/weeks/digital-learning#ArtificialIntelligence #AI #Education #STEMeducation #Technology #CodingforKids #MachineLearning #DataScience  #AILiteracy #ChildrensEducation #TechnologyforKids #AICourse #Testimonial #K12Education #UNESCO #DigitalLearningWeek #AlgorithmLiteracy #AlgorithmicLiteracy #DataLiteracy #DigitalLiteracy #GenerativeAI #AIEducation",2023-08-04T18:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/365465658_700478068759013_948786996060155100_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_ohc=10aYS7NxI_kAX82-cHJ&_nc_ht=scontent.fcai19-7.fna&oh=00_AfA5d5V3DDP3r9yzMUAnqz2_kk-EN4v0g3Kae9q9OcmY5g&oe=64E361B8,https://www.facebook.com/AIClubWorld/posts/pfbid02onJy5acXaQQxRC8ut8Rvmgd9RUFVCrreVQQVYMGrsZ1J9jzhBcKxDwgxJXTxgJTtl?__cft__[0]=AZVcYaELeZ494PpZJObMeHM-Udae4XBTLfsyq6CCQM_VDkOn2JnW4Vjd5Go5fqxyBWrVecra8cl3uUKkpWqUES7IKuKp4f_BMNA29JCjhhcM41S3hsmzoJ7mk9ObMKKq6QQup0LSrq89HACXlFe02BL4FE3UxZniceTR8aDcTxvhuoGyF4pSv9LXa2ezfDZo_nP2upN6-zA7cuu3MMgigfj2&__tn__=%2CO%2CP-R,7,0,positive,7
pfbid02M1EUnCtTPoTHamKJMG5ucdtkKvqSurBWacVv5REhLCmpjKGNaRsYdTpopTHnUf5Pl,AI Club,0,2,0,0,0,0,0,0,2,1,"Unlocking the World of AI for Kids!  Each book explores fundamental AI concepts and real-world applications, from space exploration to healthcare and the environment. Plus, exciting activities at the end of each book test the reader's newfound knowledge!Available to purchase through Amazon and Google Play. Click the link below to learn more. https://bit.ly/3rTnygw#ArtificialIntelligence #MachineLearning #AI #Education #STEMeducation #Technology #ChildrensBooks #ChildrensBook #CodingforKids #CodingKids #ChildrensEducation #AIforKids",2023-07-30T19:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/362675589_697627485710738_3571709373734377000_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_ohc=QpnGjJuqFg4AX8w0JDZ&_nc_ht=scontent.fcai19-7.fna&oh=00_AfCfLmd-XTbi6Z-Oh7P-8GKLSzinZ2Q8O8mn-KLAvQ7z7g&oe=64E29419,https://www.facebook.com/AIClubWorld/posts/pfbid02M1EUnCtTPoTHamKJMG5ucdtkKvqSurBWacVv5REhLCmpjKGNaRsYdTpopTHnUf5Pl?__cft__[0]=AZXv93J9_vQLf84rnhx9QaZECCDQvD9ZewupEYoBpH0LNQ7xJsD5XN39P_kiUXYCjtPlzlqRiXLjP5RjGqQ80dDANfoPCHlNKww2YI_KyR0HtgplxCiW_EcaZRkQf4eBtQ0Oot281rF_KBJhvlfyR3I2qZVZm4rFTw2c0tcJXCelW3wnbXHuAqvIQ06KmirY9PAuUwI7LLAqmHPhV3YnLsz1&__tn__=%2CO%2CP-R,2,0,positive,2
pfbid02buxZpvsxDs3evMNipkkfuxmXSm1vR4x8CFcRJedWueKAjumw9UHXRBfTcGFwvjR8l,AI Club,0,2,0,0,0,0,0,0,2,1,"A game-changer for agriculture! This project aims to automate and streamline plant disease detection in tomato crops. The aspiring student also plans to develop a user-friendly app, empowering farmers to identify infected tomato leaves with a simple photo click.To view this project and more like this, check out our Symposium page!http://www.corp.aiclub.world/aiclub-student-research...#ArtificialIntelligence #AI #Education #STEMeducation #Technology #AIProjects #MachineLearning #CodingforKids #Technology #Innovation #Coding #Programming #TomatoPlants #Agriculture #FutureOfFarming #SmartFarming",2023-07-26T19:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/362273184_695369942603159_7107379538183176778_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_ohc=UgoucGR3rDAAX8Hlkjh&_nc_ht=scontent.fcai19-7.fna&oh=00_AfA1uHFwqZxo4o_R7zpaNb_ZlVJ2yzw9zUXqOl8wAsjZPw&oe=64E31046,https://www.facebook.com/AIClubWorld/posts/pfbid02buxZpvsxDs3evMNipkkfuxmXSm1vR4x8CFcRJedWueKAjumw9UHXRBfTcGFwvjR8l?__cft__[0]=AZUdKAiihnobV8oArK6a-nYK_d2ulpAGjN43EDrChbOUdETLsji_O3BnCCD4pmj0w0J8NeuJ7jMGOgNl3BvI1ZGYBxawudbUmGEFbOrX5xsOqBfqBRsjIQQc2yGgsYI9STYqhgno_cled6hXODF02D0pu2mJESa37u0L_v2Wd9Z6zprsiBNBPDkygyqfP1bNKApN15pfAnCPPlEKj2B19d0u&__tn__=%2CO%2CP-R,2,0,positive,2
pfbid0NKgUDJ6rgX2rzcNjqrviHCqsjk8VyjxVrbsp4oTBBTe4TjoLQwAfN5PC1JyRX8Dil,AI Club,0,1,0,0,0,0,0,0,1,0,"We make bringing AI to your classroom fun, easy and efficient! We've worked with educators and schools across the globe to deliver standard and custom K-12 curriculums and bring kids closer to AI-Literacy. Additionally, we conduct professional development workshops for teachers to enhance their AI teaching skills. Interested? Click the link below to learn more!www.corp.aiclub.world/educators#ArtificialIntelligence #AI #Education #STEMeducation #Technology #CodingforKids #MachineLearning #DataScience #Tech #Programming #PythonProgramming #Coding #AILiteracy #ChildrensEducation #TechnologyforKids #AICourse #Testimonial #K12Education",2023-07-22T19:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/361624477_693053939501426_4267171562365364681_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_ohc=Xrxm0IUWrrAAX96ev72&_nc_ht=scontent.fcai19-7.fna&oh=00_AfBgAtPHzXW9osmtWcogkWtHthIiO4-1-4ZM4ncvPieRIQ&oe=64E331F2,https://www.facebook.com/AIClubWorld/posts/pfbid0NKgUDJ6rgX2rzcNjqrviHCqsjk8VyjxVrbsp4oTBBTe4TjoLQwAfN5PC1JyRX8Dil?__cft__[0]=AZWlub5JsKzBeP9KWAd-osS1S3QoZO7w2sOTiBnvDtcHy0JCIeE2VPYiRfL2cIIHhZyrgyjKvPkQ7V3cqTDQJ2zzRjU5XVSGOGd1-37AYm6o6Ihn6U_rvz_Ltkq0fOmajMR9jwZG0fPdv9Ig87TXaFHShatbBgnz8FKt-w5VGbad2GHEOli5xt56mThwXFmsOU4ZuCxOmo79iUu6xQMvf1LP&__tn__=%2CO%2CP-R,1,0,positive,1
pfbid036SbphYsKx8t9pL4xNCvFNo6vKiyGWBarjoQvfe5tRJAZrVeV4kPb3o3jRYQbMBjCl,AI Club,0,2,0,0,0,0,0,0,2,0,"Did you know that Artificial Intelligence is lending a helping hand in the medical world?   AI algorithms are being trained to spot patterns of cancer cells from biopsy images, assisting doctors in accurate diagnoses! For more AI fun facts, click the link below to check out our textbook for K12 students!https://bit.ly/3C0Ai6V#AIClub⁠ #ArtificialIntelligence ⁠#AI⁠ #Education⁠ #STEMeducation⁠⁠ #Technology #Coding #DataScience #Tech #AIforKids #CodingforKids #MachineLearning #Data #AIFacts #TechFacts #AIEthics #FutureTech #TechTrends",2023-07-19T19:30:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/361644413_691388686334618_1624047109453511525_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_ohc=H0np8DJmJcEAX9uewD8&_nc_ht=scontent.fcai19-7.fna&oh=00_AfD8jWwkpfC97B-i6tenZT5vw1HWcQnYJoe_U9ulkGPuhw&oe=64E2B690,https://www.facebook.com/AIClubWorld/posts/pfbid036SbphYsKx8t9pL4xNCvFNo6vKiyGWBarjoQvfe5tRJAZrVeV4kPb3o3jRYQbMBjCl?__cft__[0]=AZUoRf9V5Xrcznl8uO9JvXzLrZGkjg0was_8MVA7VIj5uPbD95xlCzt5t8Niwc93XxvZSCXlbB__NxW9A87Mv2pckB9rjvroOezanwXfvhl0yg6NaZWVbGka79NtEVc7VI9dObRFqZGv_CXPVGQaeoaWnpTOCCD4b0tu_BxwTX1MNstCBCpKvLDGVjW4EdJLw80EFQhL4o5muO0p7KcgtXYd&__tn__=%2CO%2CP-R,2,0,positive,2
